,id,knownName,givenName,familyName,fullName,fileName,gender,birth,wikipedia,wikidata,sameAs,links,nobelPrizes,death,orgName,acronym,founded,nativeName,penName,penNameOf,foundedCountry,foundedCountryNow,foundedContinent
0,745,"{'en': 'A. Michael Spence', 'se': 'A. Michael Spence'}","{'en': 'A. Michael', 'se': 'A. Michael'}","{'en': 'Spence', 'se': 'Spence'}","{'en': 'A. Michael Spence', 'se': 'A. Michael Spence'}",spence,male,"{'date': '1943-00-00', 'place': {'city': {'en': 'Montclair, NJ', 'no': 'Montclair, NJ', 'se': 'Montclair, NJ'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Montclair, NJ', 'no': 'Montclair, NJ', 'se': 'Montclair, NJ', 'sameAs': ['https://www.wikidata.org/wiki/Q678437', 'https://www.wikipedia.org/wiki/Montclair,_New_Jersey']}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA', 'sameAs': ['https://www.wikidata.org/wiki/Q30']}, 'continent': {'en': 'North America', 'no': 'Nord-Amerika', 'se': 'Nordamerika'}, 'locationString': {'en': 'Montclair, NJ, USA', 'no': 'Montclair, NJ, USA', 'se': 'Montclair, NJ, USA'}}}","{'slug': 'Michael_Spence', 'english': 'https://en.wikipedia.org/wiki/Michael_Spence'}","{'id': 'Q157245', 'url': 'https://www.wikidata.org/wiki/Q157245'}","['https://www.wikidata.org/wiki/Q157245', 'https://en.wikipedia.org/wiki/Michael_Spence']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/745', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/745', 'title': 'A. Michael Spence - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '2001', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'sortOrder': '2', 'portion': '1/3', 'dateAwarded': '2001-10-10', 'prizeStatus': 'received', 'motivation': {'en': 'for their analyses of markets with asymmetric information', 'se': 'för deras analys av marknader med assymetrisk informations'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 12518033, 'affiliations': [{'name': {'en': 'Stanford University', 'no': 'Stanford University', 'se': 'Stanford University'}, 'nameNow': {'en': 'Stanford University'}, 'city': {'en': 'Stanford, CA', 'no': 'Stanford, CA', 'se': 'Stanford, CA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Stanford, CA', 'no': 'Stanford, CA', 'se': 'Stanford, CA', 'sameAs': ['https://www.wikidata.org/wiki/Q173813', 'https://www.wikipedia.org/wiki/Stanford,_California']}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA', 'sameAs': ['https://www.wikidata.org/wiki/Q30']}, 'locationString': {'en': 'Stanford, CA, USA', 'no': 'Stanford, CA, USA', 'se': 'Stanford, CA, USA'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/eco/2001', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/economic-sciences/2001/spence/facts/', 'title': 'A. Michael Spence - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/economic-sciences/2001/summary/', 'title': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2001', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",,,,,,,,,,
1,102,"{'en': 'Aage N. Bohr', 'se': 'Aage N. Bohr'}","{'en': 'Aage N.', 'se': 'Aage N.'}","{'en': 'Bohr', 'se': 'Bohr'}","{'en': 'Aage Niels Bohr', 'se': 'Aage Niels Bohr'}",bohr,male,"{'date': '1922-06-19', 'place': {'city': {'en': 'Copenhagen', 'no': 'København', 'se': 'Köpenhamn'}, 'country': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark'}, 'cityNow': {'en': 'Copenhagen', 'no': 'København', 'se': 'Köpenhamn', 'sameAs': ['https://www.wikidata.org/wiki/Q1748', 'https://www.wikipedia.org/wiki/Copenhagen']}, 'countryNow': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark', 'sameAs': ['https://www.wikidata.org/wiki/Q35']}, 'continent': {'en': 'Europe', 'no': 'Europa', 'se': 'Europa'}, 'locationString': {'en': 'Copenhagen, Denmark', 'no': 'København, Danmark', 'se': 'Köpenhamn, Danmark'}}}","{'slug': 'Aage_Bohr', 'english': 'https://en.wikipedia.org/wiki/Aage_Bohr'}","{'id': 'Q103854', 'url': 'https://www.wikidata.org/wiki/Q103854'}","['https://www.wikidata.org/wiki/Q103854', 'https://en.wikipedia.org/wiki/Aage_Bohr']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/102', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/102', 'title': 'Aage N. Bohr - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1975', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '1', 'portion': '1/3', 'dateAwarded': '1975-10-17', 'prizeStatus': 'received', 'motivation': {'en': 'for the discovery of the connection between collective motion and particle motion in atomic nuclei and the development of the theory of the structure of the atomic nucleus based on this connection', 'se': 'för upptäckten av sambandet mellan kollektiva rörelser och partikelrörelser i atomkärnor, samt den därpå baserade utvecklingen av teorien för atomkärnans struktur'}, 'prizeAmount': 630000, 'prizeAmountAdjusted': 3465908, 'affiliations': [{'name': {'en': 'Niels Bohr Institute', 'no': 'Niels Bohr Institute', 'se': 'Niels Bohr Institute'}, 'nameNow': {'en': 'Niels Bohr Institute'}, 'city': {'en': 'Copenhagen', 'no': 'København', 'se': 'Köpenhamn'}, 'country': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark'}, 'cityNow': {'en': 'Copenhagen', 'no': 'København', 'se': 'Köpenhamn', 'sameAs': ['https://www.wikidata.org/wiki/Q1748', 'https://www.wikipedia.org/wiki/Copenhagen']}, 'countryNow': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark', 'sameAs': ['https://www.wikidata.org/wiki/Q35']}, 'locationString': {'en': 'Copenhagen, Denmark', 'no': 'København, Danmark', 'se': 'Köpenhamn, Danmark'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1975', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1975/bohr/facts/', 'title': 'Aage N. Bohr - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1975/summary/', 'title': 'The Nobel Prize in Physics 1975', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]","{'date': '2009-09-08', 'place': {'city': {'en': 'Copenhagen', 'no': 'København', 'se': 'Köpenhamn'}, 'country': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark', 'sameAs': 'https://www.wikidata.org/wiki/Q35'}, 'cityNow': {'en': 'Copenhagen', 'no': 'København', 'se': 'Köpenhamn', 'sameAs': ['https://www.wikidata.org/wiki/Q1748', 'https://www.wikipedia.org/wiki/Copenhagen']}, 'countryNow': {'en': 'Denmark', 'no': 'Danmark', 'se': 'Danmark', 'sameAs': ['https://www.wikidata.org/wiki/Q35']}, 'continent': {'en': 'Europe', 'no': 'Europa', 'se': 'Europa'}, 'locationString': {'en': 'Copenhagen, Denmark', 'no': 'København, Danmark', 'se': 'Köpenhamn, Danmark'}}}",,,,,,,,,
2,779,"{'en': 'Aaron Ciechanover', 'se': 'Aaron Ciechanover'}","{'en': 'Aaron', 'se': 'Aaron'}","{'en': 'Ciechanover', 'se': 'Ciechanover'}","{'en': 'Aaron Ciechanover', 'se': 'Aaron Ciechanover'}",ciechanover,male,"{'date': '1947-10-01', 'place': {'city': {'en': 'Haifa', 'no': 'Haifa', 'se': 'Haifa'}, 'country': {'en': 'British Protectorate of Palestine', 'no': 'British i Palestina', 'se': 'British Protectorate of Palestine'}, 'cityNow': {'en': 'Haifa', 'no': 'Haifa', 'se': 'Haifa', 'sameAs': ['https://www.wikidata.org/wiki/Q41621', 'https://www.wikipedia.org/wiki/Haifa']}, 'countryNow': {'en': 'Israel', 'no': 'Israel', 'se': 'Israel', 'sameAs': ['https://www.wikidata.org/wiki/Q801']}, 'continent': {'en': 'Asia', 'no': 'Asia', 'se': 'Asien'}, 'locationString': {'en': 'Haifa, British Protectorate of Palestine (now Israel)', 'no': 'Haifa, British i Palestina (nå Israel)', 'se': 'Haifa, British Protectorate of Palestine (nu Israel)'}}}","{'slug': 'Aaron_Ciechanover', 'english': 'https://en.wikipedia.org/wiki/Aaron_Ciechanover'}","{'id': 'Q233205', 'url': 'https://www.wikidata.org/wiki/Q233205'}","['https://www.wikidata.org/wiki/Q233205', 'https://en.wikipedia.org/wiki/Aaron_Ciechanover']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/779', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/779', 'title': 'Aaron Ciechanover - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '2004', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1/3', 'dateAwarded': '2004-10-06', 'prizeStatus': 'received', 'motivation': {'en': 'for the discovery of ubiquitin-mediated protein degradation', 'se': 'för upptäckten av ubiquitinmedierad proteinnedbrytning'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 11976161, 'affiliations': [{'name': {'en': 'Technion - Israel Institute of Technology', 'no': 'Technion - Israel Institute of Technology', 'se': 'Technion - Israel Institute of Technology'}, 'nameNow': {'en': 'Technion - Israel Institute of Technology'}, 'city': {'en': 'Haifa', 'no': 'Haifa', 'se': 'Haifa'}, 'country': {'en': 'Israel', 'no': 'Israel', 'se': 'Israel'}, 'cityNow': {'en': 'Haifa', 'no': 'Haifa', 'se': 'Haifa', 'sameAs': ['https://www.wikidata.org/wiki/Q41621', 'https://www.wikipedia.org/wiki/Haifa']}, 'countryNow': {'en': 'Israel', 'no': 'Israel', 'se': 'Israel', 'sameAs': ['https://www.wikidata.org/wiki/Q801']}, 'locationString': {'en': 'Haifa, Israel', 'no': 'Haifa, Israel', 'se': 'Haifa, Israel'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/che/2004', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/chemistry/2004/ciechanover/facts/', 'title': 'Aaron Ciechanover - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/chemistry/2004/summary/', 'title': 'The Nobel Prize in Chemistry 2004', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",,,,,,,,,,
3,259,"{'en': 'Aaron Klug', 'se': 'Aaron Klug'}","{'en': 'Aaron', 'se': 'Aaron'}","{'en': 'Klug', 'se': 'Klug'}","{'en': 'Aaron Klug', 'se': 'Aaron Klug'}",klug,male,"{'date': '1926-08-11', 'place': {'city': {'en': 'Zelvas', 'no': 'Zelvas', 'se': 'Zelvas'}, 'country': {'en': 'Lithuania', 'no': 'Litauen', 'se': 'Litauen'}, 'cityNow': {'en': 'Zelvas', 'no': 'Zelvas', 'se': 'Zelvas', 'sameAs': ['https://www.wikidata.org/wiki/Q691679', 'https://www.wikipedia.org/wiki/%C5%BDelva']}, 'countryNow': {'en': 'Lithuania', 'no': 'Litauen', 'se': 'Litauen', 'sameAs': ['https://www.wikidata.org/wiki/Q37']}, 'continent': {'en': 'Europe', 'no': 'Europa', 'se': 'Europa'}, 'locationString': {'en': 'Zelvas, Lithuania', 'no': 'Zelvas, Litauen', 'se': 'Zelvas, Litauen'}}}","{'slug': 'Aaron_Klug', 'english': 'https://en.wikipedia.org/wiki/Aaron_Klug'}","{'id': 'Q190626', 'url': 'https://www.wikidata.org/wiki/Q190626'}","['https://www.wikidata.org/wiki/Q190626', 'https://en.wikipedia.org/wiki/Aaron_Klug']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/259', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/259', 'title': 'Aaron Klug - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1982', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '1982-10-18', 'prizeStatus': 'received', 'motivation': {'en': 'for his development of crystallographic electron microscopy and his structural elucidation of biologically important nucleic acid-protein complexes', 'se': 'för hans utveckling av kristallografisk elektronmikroskopi och hans klarläggande av strukturen hos biologiskt viktiga nukleinsyra-proteinkomplex'}, 'prizeAmount': 1150000, 'prizeAmountAdjusted': 3158777, 'affiliations': [{'name': {'en': 'MRC Laboratory of Molecular Biology', 'no': 'MRC Laboratory of Molecular Biology', 'se': 'MRC Laboratory of Molecular Biology'}, 'nameNow': {'en': 'MRC Laboratory of Molecular Biology'}, 'city': {'en': 'Cambridge', 'no': 'Cambridge', 'se': 'Cambridge'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'cityNow': {'en': 'Cambridge', 'no': 'Cambridge', 'se': 'Cambridge', 'sameAs': ['https://www.wikidata.org/wiki/Q350', 'https://www.wikipedia.org/wiki/Cambridge']}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien', 'sameAs': ['https://www.wikidata.org/wiki/Q145']}, 'locationString': {'en': 'Cambridge, United Kingdom', 'no': 'Cambridge, Storbritannia', 'se': 'Cambridge, Storbritannien'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/che/1982', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/chemistry/1982/klug/facts/', 'title': 'Aaron Klug - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/chemistry/1982/summary/', 'title': 'The Nobel Prize in Chemistry 1982', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]","{'date': '2018-11-20', 'place': {'locationString': {'en': '', 'no': '', 'se': ''}}}",,,,,,,,,
4,1004,"{'en': 'Abdulrazak Gurnah', 'se': 'Abdulrazak Gurnah'}","{'en': 'Abdulrazak', 'se': 'Abdulrazak'}","{'en': 'Gurnah', 'se': 'Gurnah'}","{'en': 'Abdulrazak Gurnah', 'se': 'Abdulrazak Gurnah'}",gurnah,male,{'date': '1948-00-00'},"{'slug': 'Abdulrazak_Gurnah', 'english': 'https://en.wikipedia.org/wiki/Abdulrazak_Gurnah'}","{'id': 'Q317877', 'url': 'https://www.wikidata.org/wiki/Q317877'}","['https://www.wikidata.org/wiki/Q317877', 'https://en.wikipedia.org/wiki/Abdulrazak_Gurnah']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/1004', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/1004', 'title': 'Abdulrazak Gurnah - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '2021', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'sortOrder': '1', 'portion': '1', 'dateAwarded': '2021-10-07', 'prizeStatus': 'received', 'motivation': {'en': 'for his uncompromising and compassionate penetration of the effects of colonialism and the fate of the refugee in the gulf between cultures and continents'}, 'prizeAmount': 10000000, 'prizeAmountAdjusted': 10000000, 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/lit/2021', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/literature/2021/gurnah/facts/', 'title': 'Abdulrazak Gurnah - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/literature/2021/summary/', 'title': 'The Nobel Prize in Literature 2021', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",,,,,,,,,,
5,114,"{'en': 'Abdus Salam', 'se': 'Abdus Salam'}","{'en': 'Abdus', 'se': 'Abdus'}","{'en': 'Salam', 'se': 'Salam'}","{'en': 'Abdus Salam', 'se': 'Abdus Salam'}",salam,male,"{'date': '1926-01-29', 'place': {'city': {'en': 'Jhang Maghiāna', 'no': 'Jhang Maghiāna', 'se': 'Jhang Maghiāna'}, 'country': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'cityNow': {'en': 'Jhang Maghiāna', 'no': 'Jhang Maghiāna', 'se': 'Jhang Maghiāna', 'sameAs': ['https://www.wikidata.org/wiki/Q1026616', 'https://www.wikipedia.org/wiki/Jhang']}, 'countryNow': {'en': 'Pakistan', 'no': 'Pakistan', 'se': 'Pakistan', 'sameAs': ['https://www.wikidata.org/wiki/Q843']}, 'continent': {'en': 'Asia', 'no': 'Asia', 'se': 'Asien'}, 'locationString': {'en': 'Jhang Maghiāna, India (now Pakistan)', 'no': 'Jhang Maghiāna, India (nå Pakistan)', 'se': 'Jhang Maghiāna, Indien (nu Pakistan)'}}}","{'slug': 'Abdus_Salam', 'english': 'https://en.wikipedia.org/wiki/Abdus_Salam'}","{'id': 'Q28189', 'url': 'https://www.wikidata.org/wiki/Q28189'}","['https://www.wikidata.org/wiki/Q28189', 'https://en.wikipedia.org/wiki/Abdus_Salam']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/114', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/114', 'title': 'Abdus Salam - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '1979', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'sortOrder': '2', 'portion': '1/3', 'dateAwarded': '1979-10-15', 'prizeStatus': 'received', 'motivation': {'en': 'for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current', 'se': 'för deras insatser inom teorin för förenad svag och elektromagnetisk växelverkan mellan elementar partiklar, innefattande bl.a. förutsägelsen av den svaga neutrala strömmen'}, 'prizeAmount': 800000, 'prizeAmountAdjusted': 3042231, 'affiliations': [{'name': {'en': 'International Centre for Theoretical Physics', 'no': 'International Centre for Theoretical Physics', 'se': 'International Centre for Theoretical Physics'}, 'nameNow': {'en': 'International Centre for Theoretical Physics'}, 'city': {'en': 'Trieste', 'no': 'Trieste', 'se': 'Trieste'}, 'country': {'en': 'Italy', 'no': 'Italia', 'se': 'Italien'}, 'cityNow': {'en': 'Trieste', 'no': 'Trieste', 'se': 'Trieste', 'sameAs': ['https://www.wikidata.org/wiki/Q546', 'https://www.wikipedia.org/wiki/Trieste']}, 'countryNow': {'en': 'Italy', 'no': 'Italia', 'se': 'Italien', 'sameAs': ['https://www.wikidata.org/wiki/Q38']}, 'locationString': {'en': 'Trieste, Italy', 'no': 'Trieste, Italia', 'se': 'Trieste, Italien'}}, {'name': {'en': 'Imperial College', 'no': 'Imperial College', 'se': 'Imperial College'}, 'nameNow': {'en': 'Imperial College'}, 'city': {'en': 'London', 'no': 'London', 'se': 'London'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien'}, 'cityNow': {'en': 'London', 'no': 'London', 'se': 'London', 'sameAs': ['https://www.wikidata.org/wiki/Q84', 'https://www.wikipedia.org/wiki/London']}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien', 'sameAs': ['https://www.wikidata.org/wiki/Q145']}, 'locationString': {'en': 'London, United Kingdom', 'no': 'London, Storbritannia', 'se': 'London, Storbritannien'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/phy/1979', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1979/salam/facts/', 'title': 'Abdus Salam - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/physics/1979/summary/', 'title': 'The Nobel Prize in Physics 1979', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]","{'date': '1996-11-21', 'place': {'city': {'en': 'Oxford', 'no': 'Oxford', 'se': 'Oxford'}, 'country': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien', 'sameAs': 'https://www.wikidata.org/wiki/Q145'}, 'cityNow': {'en': 'Oxford', 'no': 'Oxford', 'se': 'Oxford', 'sameAs': ['https://www.wikidata.org/wiki/Q34217', 'https://www.wikipedia.org/wiki/Oxford']}, 'countryNow': {'en': 'United Kingdom', 'no': 'Storbritannia', 'se': 'Storbritannien', 'sameAs': ['https://www.wikidata.org/wiki/Q145']}, 'continent': {'en': 'Europe', 'no': 'Europa', 'se': 'Europa'}, 'locationString': {'en': 'Oxford, United Kingdom', 'no': 'Oxford, Storbritannia', 'se': 'Oxford, Storbritannien'}}}",,,,,,,,,
6,982,"{'en': 'Abhijit Banerjee', 'se': 'Abhijit Banerjee'}","{'en': 'Abhijit', 'se': 'Abhijit'}","{'en': 'Banerjee', 'se': 'Banerjee'}","{'en': 'Abhijit Banerjee', 'se': 'Abhijit Banerjee'}",banerjee,male,"{'date': '1961-02-21', 'place': {'city': {'en': 'Mumbai', 'no': 'Mumbai', 'se': 'Mumbai'}, 'country': {'en': 'India', 'no': 'India', 'se': 'Indien'}, 'cityNow': {'en': 'Mumbai', 'no': 'Mumbai', 'se': 'Mumbai', 'sameAs': ['https://www.wikidata.org/wiki/Q1156', 'https://www.wikipedia.org/wiki/Mumbai']}, 'countryNow': {'en': 'India', 'no': 'India', 'se': 'Indien', 'sameAs': ['https://www.wikidata.org/wiki/Q668']}, 'continent': {'en': 'Asia', 'no': 'Asia', 'se': 'Asien'}, 'locationString': {'en': 'Mumbai, India', 'no': 'Mumbai, India', 'se': 'Mumbai, Indien'}}}","{'slug': 'Abhijit_Banerjee', 'english': 'https://en.wikipedia.org/wiki/Abhijit_Banerjee'}","{'id': 'Q320578', 'url': 'https://www.wikidata.org/wiki/Q320578'}","['https://www.wikidata.org/wiki/Q320578', 'https://en.wikipedia.org/wiki/Abhijit_Banerjee']","[{'rel': 'laureate', 'href': 'https://api.nobelprize.org/2/laureate/982', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/laureate/982', 'title': 'Abhijit Banerjee - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}]","[{'awardYear': '2019', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'sortOrder': '1', 'portion': '1/3', 'dateAwarded': '2019-10-14', 'prizeStatus': 'received', 'motivation': {'en': 'for their experimental approach to alleviating global poverty', 'se': 'för deras experimentella ansats för att mildra global fattigdom'}, 'prizeAmount': 9000000, 'prizeAmountAdjusted': 9000000, 'affiliations': [{'name': {'en': 'Massachusetts Institute of Technology (MIT)', 'no': 'Massachusetts Institute of Technology (MIT)', 'se': 'Massachusetts Institute of Technology (MIT)'}, 'nameNow': {'en': 'Massachusetts Institute of Technology (MIT)'}, 'city': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'cityNow': {'en': 'Cambridge, MA', 'no': 'Cambridge, MA', 'se': 'Cambridge, MA', 'sameAs': ['https://www.wikidata.org/wiki/Q49111', 'https://www.wikipedia.org/wiki/Cambridge,_Massachusetts']}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA', 'sameAs': ['https://www.wikidata.org/wiki/Q30']}, 'locationString': {'en': 'Cambridge, MA, USA', 'no': 'Cambridge, MA, USA', 'se': 'Cambridge, MA, USA'}}], 'links': [{'rel': 'nobelPrize', 'href': 'https://api.nobelprize.org/2/nobelPrize/eco/2019', 'action': 'GET', 'types': 'application/json'}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/economic-sciences/2019/banerjee/facts/', 'title': 'Abhijit Banerjee - Facts', 'action': 'GET', 'types': 'text/html', 'class': ['laureate facts']}, {'rel': 'external', 'href': 'https://www.nobelprize.org/prizes/economic-sciences/2019/summary/', 'title': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel 2019', 'action': 'GET', 'types': 'text/html', 'class': ['prize summary']}]}]",,,,,,,,,,
